WhN,Material,MTyp,Material Description,SP,SR,SecIn,BSI,LE quantity,BUn,SUT,LE quantity,BUn,SUT,LE quantity,BUn,SUT,Text,Net Weight,WUn
701,9001632076,HALB,Power Cord compl. packed BI-ET-JI STOL76,68,***,B05,3,600,PC,P04,48,PC,P04,24,PC,P04,No,0,
701,9001632077,ROH,Junction Box UC BI-ET STOL76,42,***,333,1,1.125,PC,P04,0,PC,,0,PC,,No,0,
701,9001640686,HALB,MG23 SHS53CD2N - E21180,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640687,HALB,MG23 SHS53CD5N - E21179,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001513005,ROH,Bitumen 6xx base cover PM 3,,,,,,,,,,,,,,,,
701,9001648444,HALB,Capa Overlay 650 A5FIBO 39171-CT/UC-Home,42,SMK,441,,5,PC,P04,250,PC,C64,250,PC,C64,No,0,
701,9001640677,HALB,MG23 SHP55CM5N - E21217,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640678,HALB,MG23 SHP65CM2N - E21214,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640679,HALB,MG23 SHP65CM5N - E21213,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640680,HALB,MG23 SHP65CM6N - E21215,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640681,HALB,MG23 SHP65CP5N - E21218,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,G
701,9001640682,HALB,MG23 SHP78CM2N - E21232,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001640684,HALB,MG23 SHP78CM6N - E21233,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001226587,ROH,BOSCH,,,,,,,,,,,,,,,,
703,8001211680,ROH,SVC HARNESS,,,,,,,,,,,,,,,,
701,9001593355,HALB,MG23 MV532 Scoop Fascia Silver,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001596087,HALB,MG23 GV642A TW762 VI Fascia THD,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001591809,HALB,MG23 GV640A MU652 Integra Fascia Silver,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001223787,ROH,CT_UIM_NSM_120_GASVIS_SUKI-102,42,51,440,1,576,PC,P04,0,PC,,0,PC,,No,126,
703,8001227137,ROH,Spreader OptiSim Sabaf S2,42,51,440,1,9.24,PC,P04,385,PC,P04,385,PC,P04,No,0,
703,8001217160,ROH,Element,,,,,,,,,,,,,,,,
703,8001217161,ROH,TUBULAR HEATING ELEMENT,,,,,,,,,,,,,,,,
703,8001224026,ROH,HINGE,,,,,,,,,,,,,,,,
703,8001224017,ROH,LABEL,,,,,,,,,,,,,,,,
703,8001213524,ROH,IGNITER 4 OUTLET TERMAL BIVOLTAGE CLIP,42,51,111,1,2.125,PC,P04,125,PC,P04,125,PC,P04,No,0,
701,9001644073,HALB,MG23 SHX9PCM5N - E21247,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001185572,ROH,Assembly pipe WOKint_800,50,51,440,,1.44,PC,P04,72,PC,P04,72,PC,P04,No,32,
703,8001224018,ROH,LABEL,,,,,,,,,,,,,,,,
703,8001220701,ROH,"LABEL NON ACCESS SCREW 24""              ",50,51,440,,2,PC,P04,2,PC,P04,2,PC,P04,No,260,
701,9001652174,ROH,POP 300 S Lower Rack 650A,50,***,222,,4.25,PC,P14,0,PC,,0,PC,,No,0,
701,9001652175,ROH,POP 500 S Lower Rack 650A,50,***,111,,5.25,PC,P14,0,PC,,0,PC,,No,0,
701,9001652176,ROH,POP 800 BM S Lower Rack 650A,50,***,111,,6.4,PC,P14,0,PC,,0,PC,,No,0,
701,9001644065,HALB,MG23 SHP78CM4N - E21234,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001577009,HALB,HANDLE TRAY 650 INT800P&BM 39171 wi time,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9001644069,HALB,MG23 SHX78CM2N - E21236,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,8001211726,HALB,PCB_assembly_eP_SMM_M2_V02,50,***,222,,0,PC,,0,PC,,0,PC,,No,7,
701,9001644070,HALB,MG23 SHX78CM5N - E21235,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001644071,HALB,MG23 SHX78CM6N - E21237,100,100,1,3,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001642013,HALB,MG23 SHV78CM3N - E21239,100,100,1,3,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001218309,ROH,Nut-Keps,,,,,,,,,,,,,,,,
701,9001576908,HALB,HANDLE TRAY 650 INT800 29066 w. status,100,100,1,,120,PC,P14,0,PC,,0,PC,,No,0,
703,8001228251,ROH,OVEN FLOOR,,,,,,,,,,,,,,,,
701,9001663797,HALB,OD GV65xx EVO-X/Black,,,,,24,PC,P04,0,PC,,0,PC,,No,0,
701,9001655064,HALB,Pocket handle inlay 650 A5+V7 39171,50,SMK,2,,3.84,PC,P04,60,PC,C42,60,PC,C42,No,51,
703,8001236228,ROH,DOOR,,,,,,,,,,,,,,,,
703,8001226867,ROH,DISPLAY,,,,,,,,,,,,,,,,
703,NGM8058DD,YSAP,dealer disp.nly.Not for resale.Not funct,,,,,0,PC,,0,PC,,0,PC,,No,23,
701,9001673271,HALB,LR 650B Cpl,,,,,,,,,,,,,,,,
703,8001236301,ROH,Molded gasket BO Icon DCC,42,51,440,1,10,PC,P04,10,PC,P04,10,PC,P04,No,1,
701,9001678850,HALB,Fascia Panel 650B.US EVO-X white 07020,42,***,222,,140,PC,P04,0,PC,,0,PC,,No,383,
701,9001678851,HALB,Fascia Panel 650B.US EVO-X black 9005,42,***,333,,140,PC,P04,60,PC,P04,60,PC,P04,No,367,
703,DHG601DUC,YSAP,600 CFM Internal Blower - Downdraft,,,,,0,PC,,0,PC,,0,PC,,No,10,
701,9001640689,HALB,MG23 SHS53CM5N - E21182,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001677440,ROH,Dish Registria Card BO,50,***,111,,250,PC,P14,0,PC,,0,PC,,No,3,
701,9001673238,HALB,LR 650B Cpl,,,,,,,,,,,,,,,,
701,9001679800,HALB,Capa Overlay MW752 Printed,50,SMK,2,,5,PC,P04,0,PC,C42,250,PC,,No,0,WUn
701,9001678853,HALB,Fascia Panel 650B.US EVO-X st met 39171,42,***,333,,140,PC,P04,0,PC,,0,PC,,No,375,
703,9001670712,ROH,CG_UIM_N61_TH_E63_TFT_MP,42,51,440,1,256,PC,P04,8,PC,P04,8,PC,P04,No,0,
703,8001205432,HALB,FLAME SPREADER BAKE BURNER,50,***,1,,215,PC,P04,0,PC,,0,PC,,No,0,
703,8001235119,ROH,LIT PACK,,,,,,,,,,,,,,,,
703,8001234812,ROH,INSERT,,,,,,,,,,,,,,,,
701,9001675544,HALB,GV640A FI Install Kit/THD/V2,50,***,111,,750,PC,P14,0,PC,,0,PC,,No,0,
701,9001673642,ROH,650B Manual Set E5,50,***,222,,600,PC,P14,40,PC,P14,40,PC,P14,No,0,
701,9001673237,HALB,LR 650B Cpl,,,,,,,,,,,,,,,,
701,9001675546,HALB,MG23 DWHD560CFP - E21642,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001675548,HALB,MG23 DWHD760CFM - E21663,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001675590,HALB,MG23 DWHD770CPR - E21664,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001675524,HALB,GV640B 2021 Manual/Install Set FI,50,***,222,,750,PC,P14,0,PC,,0,PC,,No,0,
701,9001673963,ROH,GV650B Manual Set E5 3rd Rack,50,***,222,,600,PC,P14,0,PC,,0,PC,,No,0,
703,8001234712,ROH,DCC Double spark nozzle holder (BO Icon),42,51,440,1,1,PC,P04,24,PC,P04,24,PC,P04,No,400,
701,9001362257,ROH,Metal Clip-Tub Back Panel 442AX.EU,50,***,222,1,32,PC,P04,32,PC,P04,32,PC,P04,No,8,
701,9001680480,HALB,Capa Overlay MW542 Printed,42,SMK,333,,5.5,PC,P04,0,PC,C42,250,PC,,No,0,
703,8001062590,ROH,WIRE,,,,,,,,,,,,,,,,
703,9001670713,ROH,CG_UIM_N61_TH_E63_TFT_Pro,42,51,440,,256,PC,P04,0,PC,P04,8,PC,,No,0,
701,9001675791,ROH,GV640A.US EPS Front Post,F01,***,1,,480,PC,P04,0,PC,,0,PC,,No,342,
701,9001675793,ROH,GV640B.US EPS Base,100,***,1,,0,PC,,0,PC,,0,PC,,No,511,G
703,8001224012,ROH,LABEL,,,,,,,,,,,,,,,,G
701,9001644565,ROH,POP: Home Connect TH TW 2021,53,***,SP2,,3,PC,C32,0,PC,,0,PC,,No,0,G
701,9001680096,HALB,Capa Overlay TW762VTR Stainlst. CT,50,***,2,,1.44,PC,P04,0,PC,,0,PC,,No,0,
703,8001239261,ROH,WIRING DIAGRAM,,,,,,,,,,,,,,,,
701,9001678347,HALB,MG23 DWHD760CFP - E21758,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001647097,HALB,MG15 Inner door 640A/B.US,100,100,1,,40,PC,P02,0,PC,,0,PC,,No,0,
701,9001678409,HALB,MG23 DWHD760CPR - E21759,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001678411,HALB,MG23 DWHD770CFM - E21773,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001234367,HALB,Flue Box,,,,,,,,,,,,,,,,
701,9001644564,ROH,POP: Home Connect TH MW 2021,50,***,111,,0,PC,,0,PC,,0,PC,,No,0,
703,8001234057,ROH,IGNITER 6 OUTLET TERMAL BIVOLTAGE CLIP,42,51,440,1,2.34,PC,P04,117,PC,P04,117,PC,P04,No,0,
703,8001234720,ROH,2nd Spark plug (BO Icon DCC),42,51,440,1,3,PC,P04,500,PC,P04,500,PC,P04,No,4,
701,9001677441,ROH,Dish Registria Card TH,50,***,111,,12.5,PC,P04,0,PC,,0,PC,,No,3,G
703,8001239728,ROH,WIRING DIAGRAM,,,,,,,,,,,,,,,,
703,8001239729,ROH,WIRING DIAGRAM,,,,,,,,,,,,,,,,
703,8001231336,ROH,CONTROL MODULE,,,,,,,,,,,,,,,,
701,9001707165,HALB,MG23 SHE3AR72UC - E08030,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001222364,HALB,GRAS. COP MAT 8001185802 EMBALADA,50,***,440,,500,PC,P04,48,PC,P04,48,PC,P04,No,2,
703,8001239475,ROH,ASSY,,,,,,,,,,,,,,,,G
703,8001224515,ROH,Glide,,,,,,,,,,,,,,,,G
703,8001234813,ROH,INSERT,,,,,,,,,,,,,,,,
701,9001707167,HALB,MG23 SHE3AR76UC - E08204,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001681252,ROH,Fleece 6xxB Base Front#,50,***,222,,0,PC,,0,PC,,0,PC,,No,0,
703,8001239266,ROH,WIRING DIAGRAM,,,,,,,,,,,,,,,,
703,8001062446,ROH,HARNESS,,,,,,,,,,,,,,,,
703,8001158517,ROH,SCREW FLAT HEAD M5X10 ZN,50,***,440,,5,PC,P04,5,PC,P04,5,PC,P04,No,2,
701,9001640685,HALB,MG23 SHS53C75N - E21184,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001598086,ROH,HC Label GG Recommend,,,,,,,,,,,,,,,,
701,9001680988,ROH,640A Manual Set MW TH 560,50,***,111,,1.2,PC,P14,0,PC,,0,PC,,No,0,
701,9001831024,ROH,HC CS Label/Dispenser Instruction Bosch,53,***,SP2,,15,PC,C42,0,PC,,0,PC,,No,0,
703,8001231722,ROH,Control Module,,,,,,,,,,,,,,,,
703,8001245257,ROH,Control Module,,,,,,,,,,,,,,,,G
703,8001246278,ROH,DISPLAY,,,,,,,,,,,,,,,,
701,9001704403,HALB,GV640B Manual/Install Set EV,50,***,222,,1,PC,P14,0,PC,,0,PC,,No,0,
701,9001698060,HALB,GV640B Manual/Install Set MV,50,***,222,,1.2,PC,P14,0,PC,,0,PC,,No,0,
701,9001704407,HALB,GV640B Manual/Install Set MA,50,***,222,,1,PC,P14,0,PC,,0,PC,,No,0,
703,8001245012,ROH,COOLING FAN,,,,,,,,,,,,,,,,
701,9001704028,HALB,GV640B Manual/Install Set FI,50,***,222,,1,PC,P14,0,PC,,0,PC,,No,0,
701,9001700530,ROH,Sheet 0,,,,,,,,,,,,,,,,
703,8001231773,ROH,PRESS AND TURN KNOB LABEL,51,51,440,,5,PC,P04,3.75,PC,P04,3.75,PC,P04,No,3,WUn
703,8001239978,ROH,LOCTITE,,,,,,,,,,,,,,,,
703,8001245258,ROH,CONTROL MODULE,,,,,,,,,,,,,,,,
701,9001677100,HALB,CD cpl,,,,,,,,,,,,,,,,
703,8001240780,HALB,COM2_without_B2B,42,51,440,1,4.608,PC,P04,288,PC,P04,288,PC,P04,No,0,
701,9001825788,ROH,GV640A.US Top Cap Round Corner,50,***,331,1,600,PC,P14,0,PC,,0,PC,,No,388,
703,8001244882,HALB,COVER,,,,,,,,,,,,,,,,
701,9001826509,ROH,GV640B.US Top Cap Round Corner,50,***,331,1,600,PC,P14,0,PC,,0,PC,,No,381,
701,9001687646,HALB,MG23 SHE3AEM2N - E21823,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001687648,HALB,MG23 SHE4AEM6N - E21824,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001687660,HALB,MG23 SHX4AEM5N - E21825,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,HXSKITX0UC,YSAP,SteamKit RNA,,,,,0,PC,,0,PC,,0,PC,,No,71,
701,9001700867,ROH,GV640A.US Hinge Plate Left,50,***,222,1,1.536,PC,P04,768,PC,P04,768,PC,P04,No,0,
701,9001700868,ROH,GV640A.US Hinge Plate Right,50,***,222,1,1.536,PC,P04,768,PC,P04,768,PC,P04,No,0,
703,8001243914,ROH,WIRING DIAGRAM LABEL 5G+ELECT - BENCH,50,51,440,,0,PC,,0,PC,,0,PC,,No,5,
701,9001731003,HALB,Int MW Fascia Overlay  Black,42,***,333,,864,PC,P04,48,PC,C64,48,PC,C64,No,76,
701,9001731007,HALB,Int MW Fascia Overlay  VZF39171,42,***,333,1,864,PC,P04,48,PC,C64,48,PC,C64,No,78,
701,9001731049,HALB,Int MW Fascia Overlay  VZF29066,42,***,333,,864,PC,P04,48,PC,C64,48,PC,C64,No,76,
703,8001244884,ROH,LIT PACK,,,,,,,,,,,,,,,,
701,9001762533,ROH,Door opening mod.64x/44x w/o.sensor,42,***,333,1,1.536,PC,P04,48,PC,P04,48,PC,P04,No,117,
703,8001241210,ROH,CONTROL MODULE,,,,,,,,,,,,,,,,
703,8001241313,ROH,BOSCH 800 CM,,,,,,,,,,,,,,,,
703,8001241314,ROH,BOSCH 500 CM,,,,,,,,,,,,,,,,
703,8001241316,ROH,SIR ELEC CM,,,,,,,,,,,,,,,,
701,9001703973,HALB,GV640B Manual/Install Set,50,***,222,,1,PC,P14,0,PC,,0,PC,,No,0,G
703,9000920781,ROH,SANDWICH CLAMP THICKNESS 1,,,,,,,,,,,,,,,,
703,9001395888,HALB,Retainer FCGNb,100,***,11,,88,PC,P04,0,PC,,0,PC,,No,1,
703,8001241047,ROH,SIDE CLIP NCG3000,50,51,440,,8,PC,P04,80,PC,P04,80,PC,P04,No,0,
701,9001676108,HALB,CD cpl,,,,,,,,,,,,,,,,
701,9001691168,ROH,650A,,,,,,,,,,,,,,,,
701,9001745488,ROH,SH 0.70x0722.7x0787.6 #4 Brush 1.4310,40,***,441,,375,PC,P01,0,PC,,0,PC,,No,3,
701,9001699504,HALB,650B Manual Set E5 FI,50,***,222,,800,PC,P14,0,PC,,0,PC,,No,0,
701,9001704400,HALB,6xxA Tub Fleece Overlay w/Zeo and EL2.0,F01,***,1,5,1.2,PC,P04,1.2,PC,P04,1.2,PC,P04,No,0,
701,9001675792,ROH,GV640A.US EPS Front Post - Fully Int.,F01,***,1,,256,PC,P14,0,PC,,0,PC,,No,342,
701,9001699505,ROH,640A.US Finger Joint Wood Brace,64,***,B10,2,894,PC,P04,894,PC,P04,894,PC,P14,No,535,
703,8001258179,ROH,"3M 5915 VHB 1"" Wide tape                ",100,***,1,,45,,,,,,,,,,,
703,8001253375,ROH,HARNESS,,,,,,,,,,,,,,,,
701,9001700533,ROH,Sheet 0,,,,,,,,,,,,,,,,
701,9001700535,ROH,Sheet 0,,,,,,,,,,,,,,,,
703,8001240603,ROH,POTENTIOMETER,,,,,,,,,,,,,,,,
701,9001693822,HALB,GV650x EvoX SyMA Cover,50,SMK,222,1,28.8,PC,P14,0,PC,,0,PC,,No,0,
701,9001773746,ROH,POP 500 S Lower Rack V2,50,***,222,,15.788,PC,P14,0,PC,,0,PC,,No,0,
701,9001773747,ROH,POP 800 BM S Lower Rack V2,50,***,222,,16.012,PC,P14,0,PC,,0,PC,,No,0,
701,9001733732,HALB,DC_SMM_BASIC_6xx_4xx_M2,50,***,1,,75,PC,P04,0,PC,,0,PC,,No,25,
703,8001258238,ROH,"NOZZLE HOLDER S/R SABAF II HE G20/6""(93)",50,51,110,,3.456,PC,P04,96,PC,P04,96,PC,P04,No,59,
701,9001707183,HALB,MG23 SHX3AR72UC - E08043,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001759032,ROH,Roller Retainer 3rd Rack 44x/65x,,,,,,,,,,,,,,,,
701,9001764664,HALB,COP - OD 640A.US Int H_bar Bosch/SS,100,***,1,,1.152,PC,P14,0,PC,,0,PC,,No,0,
701,9001719834,HALB,MG23 SHE3AEM5N - E21977,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001252104,ROH,LIT PACK,,,,,,,,,,,,,,,,
703,8001253388,ROH,HARNESS,,,,,,,,,,,,,,,,
701,9001710427,ROH,GV650B Base Front Fleece Install Kit,64,***,B10,4,420,PC,P14,420,PC,P14,420,PC,P14,No,0,
701,9001719836,HALB,MG23 SHE3AEM6N - E21978,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001719838,HALB,MG23 SHE4AEM2N - E21980,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001719870,HALB,MG23 SHE4AEM5N - E21979,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001719872,HALB,MG23 SHV4AEB3N - E22031,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001252106,ROH,LIT PACK,,,,,,,,,,,,,,,,
703,8001252107,ROH,LIT PACK,,,,,,,,,,,,,,,,
701,9001792310,HALB,DC_IABO_E5_BO_FI_6xx_UC_Touch_Integra,42,***,551,,1.728,PC,P14,0,PC,C64,108,PC,,No,33,
701,9001719874,HALB,MG23 SHX4AEF5N - E22030,100,100,1,,120,PC,P04,0,PC,,0,PC,,No,0,
701,9001707168,HALB,MG23 SHEM3AY52N - E17309,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,WUn
701,9001707179,HALB,MG23 SHEM3AY55N - E17308,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707180,HALB,MG23 SHEM3AY56N - E17310,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707181,HALB,MG23 SHSM4AZ55N - E19307,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707182,HALB,MG23 SHVM4AYB3N - E17553,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707184,HALB,MG23 SHX3AR75UC - E08213,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707185,HALB,MG23 SHX3AR76UC - E08214,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707186,HALB,MG23 SHX84AAF5N - E19946,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707187,HALB,MG23 SHXM4AY52N - E17306,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707188,HALB,MG23 SHXM4AY54N - E17653,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707189,HALB,MG23 SHXM4AY55N - E17305,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001707190,HALB,MG23 SHXM4AY56N - E17307,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001825705,ROH,GV650A Manual Set SHS53C7*,50,***,222,,384,PC,P14,0,PC,,0,PC,,No,0,
703,8001251714,ROH,SLIDES,,,,,,,,,,,,,,,,
703,8001251715,ROH,SLIDES,,,,,,,,,,,,,,,,
701,9001715642,ROH,GV6xxA. Toe Panel/Wht/Apron/Kit,50,***,111,,960,PC,P14,30,PC,P14,30,PC,P14,No,0,
701,9001747053,ROH,GV640A.US Top Cap,64,***,B10,2,600,PC,P14,600,PC,P14,600,PC,P14,No,455,
701,9001678343,HALB,MG23 DWHD560CFM - E21756,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001739432,ROH,Hinge Plate Left,,,,,,,,,,,,,,,,
701,9001730045,HALB,POU: BO 650B Lower Rack,50,***,222,,15,PC,P14,0,PC,,0,PC,,No,0,
701,9001137726,HALB,FACIA CARRIER ROH 640A/B.USA IUBO BL T3,42,***,222,1,246,PC,P04,246,PC,P04,246,PC,P04,No,265,
701,9001717593,ROH,Door strip 65x/865,,,,,,,,,,,,,,,,
701,9001717594,ROH,Door strip 65x/865,,,,,,,,,,,,,,,,
703,8001213529,ROH,IGNITER 5 OUTLET TERMAL BIVOLTAGE CLIP,42,51,333,1,2.808,PC,P04,117,PC,P04,117,PC,P04,No,0,G
701,9001710885,HALB,CSA SH(PX)78C(DMP)5N Facia Panel,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001779338,ROH,Energy guide: GV650B 100 series,53,***,SP2,,2.4,PC,C42,0,PC,C42,1.2,PC,,No,0,
701,9001779389,ROH,Energy Guide: 100  E-Star,53,***,SP2,,2.4,PC,C42,0,PC,C42,1.2,PC,,No,0,
703,8001248185,ROH,PROTECTOR,,,,,,,,,,,,,,,,
703,8001252105,ROH,LIT PACK,,,,,,,,,,,,,,,,
703,8001253386,ROH,HARNESS,,,,,,,,,,,,,,,,
701,9001725280,HALB,GV650 Integra 800 Carrier Assembly,41,***,110,1,165,PC,P04,0,PC,,0,PC,,No,0,
701,9001568303,HALB,Bitumen/Outer Door/Full/V2,66,***,B01,4,120,PC,P01,120,PC,P01,120,PC,P01,No,0,
701,9001825703,ROH,GV650A Manual Set 300S,50,***,222,,1.2,PC,P14,48,PC,P14,48,PC,P14,No,0,
701,9001825704,ROH,GV650A Manual Set SHE78CM*,50,***,222,,1.2,PC,P14,48,PC,P14,48,PC,P14,No,0,
703,8001084134,HALB,Maintop,,,,,,,,,,,,,,,,
701,9001877689,ROH,Band 1.4301 0,,,,,,,,,,,,,,,,
701,9001710883,HALB,CSA SHP9PCL5N & SHP9PCM5N Facia Panel,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001711316,ROH,GV6xxA. Toe Panel/Blk/Apron/Kit,50,***,110,,1.152,PC,P14,0,PC,,0,PC,,No,0,
701,9001739431,ROH,Hinge Plate Right,,,,,,,,,,,,,,,,
701,9001843164,HALB,MG23 SHE3AEE5N - E23170,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001678345,HALB,MG23 DWHD560CPR - E21757,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001678413,HALB,MG23 DWHD770CFP - E21662,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
701,9001683226,ROH,GV640A Manual Set TW TH 770,50,***,111,,1.2,PC,P14,48,PC,P14,48,PC,P14,No,0,
703,8001251626,ROH,Receptacle v2,,,,,,,,,,,,,,,,
701,9001735377,HALB,FG23.1 Fascia 650A.US - E21180,41,***,111,1,60,PC,P04,60,PC,P04,60,PC,P04,No,0,
703,8001267884,ROH,GRATE PACK ASSY,,,,,,,,,,,,,,,,G
701,9001714445,HALB,Fascia Panel 650B.US EVO-X300 wh. 07020,42,***,111,,60,PC,P04,0,PC,,0,PC,,No,387,G
703,8001241207,ROH,CONTROL MODULE,,,,,,,,,,,,,,,,
703,8001247976,ROH,ASSY,,,,,,,,,,,,,,,,
701,9000890926,ROH,Clip Rackmatic 642 - RAL 3001,50,***,1,,12,PC,P04,0,PC,C42,4,PC,,No,2,
703,POD302RW,YSAP,Thd Pro Dlx Dbl Oven,,,,,,,,,,,,,,,,
703,POD301LW,YSAP,"THD Pro Dlx Sgl 30"" Oven",,,,,,,,,,,,,,,,
701,9001731091,HALB,GV650_A.US 300 2K Backcover  Top,50,SMK,222,,1.512,PC,P14,63,PC,R64,63,PC,R64,No,69,
701,9001848434,ROH,GV640A.US Hinge Plate Left,68,***,B02,1,1.536,PC,P04,0,PC,P04,768,PC,,No,0,
701,9001848435,ROH,GV640A.US Hinge Plate Right,68,***,B02,1,1.536,PC,P04,0,PC,P04,768,PC,,No,0,
703,8001258180,ROH,RIVET,,,,,,,,,,,,,,,,
701,9001710425,HALB,GV640B Basic Carrier Insourced,***,***,,,24,PC,P04,0,PC,,0,PC,,No,0,
701,9001725099,HALB,Home Connect POU TH 2022 TW,53,***,SP2,,10.5,PC,C42,0,PC,,0,PC,,No,0,G
701,9001725100,HALB,Home Connect POU 2022 MW,50,***,222,,35,PC,P14,0,PC,,0,PC,,No,4,
701,9001725101,HALB,Home Connect POU 2022 BO,53,***,SP1,,5,PC,C42,0,PC,,0,PC,,No,0,
701,9001640688,HALB,MG23 SHS53CM2N - E21183,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,WUn
701,9001640692,HALB,MG23 SHX65CM5N - E21216,100,100,1,,30,PC,P04,0,PC,,0,PC,,No,0,
703,8001239297,ROH,Screw,,,,,,,,,,,,,,,,
701,9001725271,HALB,Handle Piece Integra MW,50,SMK,222,,4,PC,P14,0,PC,,0,PC,,No,33,G
703,8001256307,ROH,"Ass.NGM8x48UC- 30""-36""- NCG3000 Lit Pack",50,51,440,,288,PC,P04,0,PC,P04,24,PC,,No,0,
703,8001241315,ROH,BENCHMARK CM,,,,,,,,,,,,,,,,
703,8001240604,ROH,POTENTIOMETER,,,,,,,,,,,,,,,,
703,8001239478,ROH,ASSY,,,,,,,,,,,,,,,,
701,9001722546,HALB,MG15 Inner door GV6xx.US/10kg bitumen,100,100,1,,40,PC,P02,0,PC,,0,PC,,No,0,
701,9001707874,ROH,lower sprayarm CLS 650A.US THD,50,***,222,,288,PC,P04,0,PC,,0,PC,,No,0,
703,8001253376,ROH,HARNESS,,,,,,,,,,,,,,,,
703,NGM8656UC,YSAP,800 Series,,,,,,,,,,,,,,,,
701,9001410697,HALB,Capa Overlay 642 TW762IBO Black,50,***,222,,192,PC,P04,0,PC,,0,PC,,No,0,
701,9001861677,HALB,Short Instructions TH Emerald EN_US,,,,,0,PC,,0,PC,,0,PC,,No,0,
703,8001258044,ROH,HARNESS,,,,,,,,,,,,,,,,
703,8001272031,HALB,BO TOP SHEET V60F4G C/S INOX LASER PILOT,42,50,440,1,48,PC,P04,0,PC,P04,24,PC,,No,1.45,
701,9001731338,ROH,Visible indicator 642 standard V4,50,***,222,,480,PC,P04,0,PC,,0,PC,,No,32,
701,9001732565,HALB,CSA for Facia Panel DWHD760CPR,,,,,,,,,,,,,,,,
701,9001708586,HALB,Base Carrier 640A.US w/Zeolith Insourced,***,***,1,,40,PC,P14,0,PC,,0,PC,,No,0,
